"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28"
"K11";"01";"";"1490763";"CH310044060376";"HF";"";"";"1491548";"";"20011213";"CH120002970414";"HF";"1";"";"";"";"";"";"";"";"42";"";"";"";"";"";"0"
"K11";"01";"";"1017212";"CH110180133718";"BR";"";"";"1017106";"";"20000823";"CH120003022969";"BR";"1";"";"CH110907198501";"BR";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1123845";"CH110240202712";"BR";"";"";"1123845";"";"20001006";"CH120002319084";"BR";"2";"";"";"";"";"";"";"";"44";"";"";"";"";"";"0"
"K11";"01";"";"1524154";"CH310060340384";"HF";"";"";"1524154";"";"20000924";"CH120002333103";"HF";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1178777";"CH110491123118";"BR";"";"";"1178777";"";"20000116";"CH120001822639";"BR";"2";"";"";"";"";"";"";"";"44";"";"";"";"";"";"0"
"K11";"01";"";"1752977";"CH310079635525";"HF";"";"";"1752977";"";"20000219";"CH120001688174";"HF";"2";"";"";"";"";"";"";"";"41";"";"";"";"";"";"0"
"K11";"01";"";"1024777";"CH110187054283";"BR";"";"";"1024777";"";"20010115";"CH120001656593";"BR";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1635096";"";"";"";"";"1635096";"";"20000806";"CH120004033889";"FT";"2";"";"";"";"";"";"";"";"34";"";"";"";"";"";"0"
"K11";"01";"";"1670332";"";"";"";"";"1557640";"";"20000712";"CH120003840549";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1185874";"";"";"";"";"1216639";"";"20000225";"CH120004008252";"HF";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1427820";"";"";"";"";"1433654";"";"20001117";"CH120003997175";"SI";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1646078";"";"";"";"";"1646078";"";"19991214";"CH120000110652";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1425628";"";"";"";"";"1354447";"";"19991007";"CH120000001035";"LI";"2";"";"";"";"";"";"";"";"45";"";"";"";"";"";"0"
"K11";"01";"";"1616781";"";"";"";"";"1730517";"";"20000827";"CH120000110379";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1427929";"";"";"";"";"1442205";"";"20000510";"CH120000124581";"SI";"2";"";"";"";"";"";"";"";"50";"";"";"";"";"";"0"
"K11";"01";"";"1116694";"";"";"";"";"";"";"19991001";"CH120000282250";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1200935";"";"";"";"";"";"";"19960520";"CH120000232408";"BR";"2";"2";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1209563";"";"";"";"";"1209563";"";"20000207";"CH120000234846";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1559309";"CH120005454713";"BR";"";"";"1364019";"";"20001101";"CH120000529133";"HF";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1628241";"CH713426078929";"FT";"";"";"1476941";"";"20010603";"CH120004818639";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1549614";"CH310054451515";"HF";"";"";"1549614";"";"20010317";"CH120004867279";"HF";"2";"";"";"";"";"";"";"";"48";"";"";"";"";"";"1"
"K11";"01";"";"1648768";"CH713433005413";"SI";"";"";"1403428";"";"20010302";"CH120004875991";"SI";"2";"";"CH712528074242";"FT";"";"";"";"";"40";"";"";"";"";"";"0"
"K11";"01";"";"1588736";"CH110914048141";"BR";"";"";"1588736";"";"20000112";"CH120004671067";"BR";"2";"";"";"";"";"";"";"";"45";"";"";"";"";"";"0"
"K11";"01";"";"1112665";"CH110290107425";"BR";"";"";"1120738";"";"20001226";"CH120004176395";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1263534";"";"";"";"";"1309027";"";"19991220";"CH120003809713";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1632385";"";"";"";"";"1421194";"";"20000402";"CH120003936877";"FT";"2";"";"";"";"";"";"";"";"55";"";"";"";"";"";"0"
"K11";"01";"";"1197198";"CH712379045798";"FT";"";"";"1385151";"";"20000801";"CH120003735333";"FT";"2";"";"";"";"";"";"";"";"50";"";"";"";"";"";"0"
"K11";"01";"";"1635126";"";"";"";"";"1027686";"";"20001104";"CH120003908416";"FT";"1";"";"";"";"";"";"";"";"51";"";"";"";"";"";"0"
"K11";"01";"";"1509250";"";"";"";"";"1509090";"";"20000212";"CH120003741327";"FT";"2";"";"";"";"";"";"";"";"40";"";"";"";"";"";"0"
"K11";"01";"";"1400496";"";"";"";"";"1400496";"";"20000229";"CH120003745134";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1036510";"CH710050002993";"FT";"";"";"1034905";"";"20000113";"CH120003755591";"FT";"2";"";"";"";"";"";"";"";"40";"";"";"";"";"";"0"
"K11";"01";"";"1028805";"";"";"";"";"1034905";"";"20000730";"CH120003755799";"HF";"2";"";"";"";"";"";"";"";"45";"";"";"";"";"";"0"
"K11";"01";"";"1513264";"";"";"";"";"1513448";"";"20010301";"CH120003837563";"HF";"2";"";"";"";"";"";"";"";"51";"";"";"";"";"";"0"
"K11";"01";"";"1266665";"";"";"";"";"1251913";"";"20010302";"CH120003746377";"FT";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1027600";"CH110025200872";"BR";"";"";"1237245";"";"20010302";"CH120004011313";"BR";"2";"";"CH110008061032";"BR";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1293845";"";"";"";"";"1290745";"";"20000223";"CH120003940089";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1517866";"";"";"";"";"1519167";"";"20000116";"CH120004007408";"FT";"2";"";"";"";"";"";"";"";"45";"";"";"";"";"";"0"
"K11";"01";"";"1392265";"";"";"";"";"1392265";"";"19991231";"CH120004014789";"FT";"2";"";"";"";"";"";"";"";"40";"";"";"";"";"";"0"
"K11";"01";"";"1554489";"";"";"";"";"1375930";"";"20000623";"CH120000460962";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1331905";"";"";"";"";"1331905";"";"20000305";"CH120000434277";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1554489";"";"";"";"";"1731811";"";"20000927";"CH120000230831";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1554489";"";"";"";"";"1029406";"";"20000228";"CH120000540855";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1554489";"";"";"";"";"1288513";"";"20001118";"CH120000399958";"FT";"2";"";"";"";"";"";"";"";"44";"";"";"";"";"";"0"
"K11";"01";"";"1417050";"";"";"";"";"1417982";"";"20001004";"CH120000462119";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1554489";"";"";"";"";"";"";"19991001";"CH120000403945";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1435870";"";"";"";"";"1438147";"";"20000903";"CH120000499641";"FT";"2";"";"";"";"";"";"";"";"50";"";"";"";"";"";"0"
"K11";"01";"";"1607093";"";"";"";"";"";"";"19971012";"CH120000533437";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1690620";"";"";"";"";"";"";"19991001";"CH120000280690";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1553673";"";"";"";"";"1553673";"";"20000626";"CH120003852375";"FT";"2";"";"";"";"";"";"";"";"42";"";"";"";"";"";"0"
"K11";"01";"";"1554489";"";"";"";"";"1646788";"";"20001207";"CH120003942458";"FT";"2";"";"";"";"";"";"";"";"46";"";"";"";"";"";"0"
"K11";"01";"";"1659481";"";"";"";"";"1316889";"";"20000921";"CH120003843793";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1119466";"";"";"";"";"1119466";"";"20000709";"CH120003922955";"AN";"1";"";"";"";"";"";"";"";"40";"";"";"";"";"";"0"
"K11";"01";"";"1340914";"";"";"";"";"1340914";"";"20001126";"CH120003785093";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1290523";"";"";"";"";"1290523";"";"20000806";"CH120004031861";"KR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1213850";"";"";"";"";"";"";"19950623";"CH120003846985";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1647518";"";"";"";"";"1391626";"";"20001024";"CH120003857370";"FT";"1";"";"";"";"";"";"";"";"45";"";"";"";"";"";"0"
"K11";"01";"";"1643688";"";"";"";"";"1643688";"";"20000426";"CH120003902858";"KR";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1507102";"CH310050100172";"HF";"";"";"1507102";"";"20000102";"CH120004084065";"HF";"2";"";"";"";"";"";"";"";"42";"";"";"";"";"";"0"
"K11";"01";"";"1726435";"";"";"";"";"1726435";"";"20010302";"CH120003899363";"FT";"1";"";"";"";"";"";"";"";"48";"";"";"";"";"";"0"
"K11";"01";"";"1554489";"";"";"";"";"1674965";"";"20000814";"CH120004069277";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1554489";"";"";"";"";"1214000";"";"20000215";"CH120004219573";"BR";"2";"";"";"";"";"";"";"";"35";"";"";"";"";"";"0"
"K11";"01";"";"1552874";"";"";"";"";"1552874";"";"19991110";"CH120004029707";"KR";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1113440";"";"";"";"";"1212631";"";"20000305";"CH120003263416";"HF";"1";"";"";"";"";"";"";"";"45";"";"";"";"";"";"0"
"K11";"01";"";"1414493";"CH712884062037";"FT";"";"";"1381603";"";"20001202";"CH120002289844";"FT";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1288148";"";"";"";"";"1288148";"";"20010309";"CH120006639935";"KR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1554489";"";"";"";"";"1468953";"";"20000227";"CH120006733176";"FT";"2";"";"";"";"";"";"";"";"42";"";"";"";"";"";"0"
"K11";"01";"";"1667790";"";"";"";"";"1669602";"";"20001130";"CH120006894396";"HF";"1";"2";"";"";"";"";"";"";"30";"";"";"";"";"";"0"
